,Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
171,DBQ860,"[When you use the food label to decide about a food product, how often do you look for information about] carbohydrates (car-bO-hi-drats)?  [Would you say always, most of the time, sometimes, rarely, or never?]",DBQ_D,Diet Behavior & Nutrition,2005,2006,Questionnaire,None
172,DBQ870,"[When you use the food label to decide about a food product, how often do you look for information about] fiber?  [Would you say always, most of the time, sometimes, rarely, or never?]",DBQ_D,Diet Behavior & Nutrition,2005,2006,Questionnaire,None
173,DBQ880,"[When you use the food label to decide about a food product, how often do you look for information about] sugars?  [Would you say always, most of the time, sometimes, rarely, or never?]",DBQ_D,Diet Behavior & Nutrition,2005,2006,Questionnaire,None
174,DBQ890,"Would you say you strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, or strongly disagree with the following statement: Some people are born to be fat and some thin; there is not much you can do to change this?",DBQ_D,Diet Behavior & Nutrition,2005,2006,Questionnaire,None
175,SEQN,Respondent sequence number.,DBQ_D,Diet Behavior & Nutrition,2005,2006,Questionnaire,None
176,BHD050,How often do you usually have bowel movements?,BHQ_E,Bowel Health,2007,2008,Questionnaire,None
177,BHQ010,"Next, we'd like to talk to you about bowel health.  We'll start with accidental bowel leakage.  There are four types of bowel leakage that can happen:  leakage (passing) of gas, leakage of mucus, leakage of liquid stool, and leakage of solid stool.  We will ask you about leakage of each of these one at a time.  How often during the past 30 days have you had any amount of accidental bowel leakage that consisted of gas?  Would you say . . .",BHQ_E,Bowel Health,2007,2008,Questionnaire,None
178,BHQ020,How often during the past 30 days have you had any amount of accidental bowel leakage that consisted of mucus?,BHQ_E,Bowel Health,2007,2008,Questionnaire,None
179,BHQ030,How often during the past 30 days have you had any amount of accidental bowel leakage that consisted of liquid stool?,BHQ_E,Bowel Health,2007,2008,Questionnaire,None
180,BHQ040,How often during the past 30 days have you had any amount of accidental bowel leakage that consisted of solid stool?,BHQ_E,Bowel Health,2007,2008,Questionnaire,None
181,BHQ060,Please look at this card and tell me the number that corresponds to your usual or most common stool type.,BHQ_E,Bowel Health,2007,2008,Questionnaire,None
182,SEQN,Respondent sequence number.,BHQ_E,Bowel Health,2007,2008,Questionnaire,None
183,BPD035,How old {were you/was SP} when {you were/he/she was} first told that {you/he/she} had hypertension or high blood pressure?,BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
184,BPQ020,"{Have you/Has SP} ever been told by a doctor or other health professional that {you/s/he} had hypertension, also called high blood pressure?",BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
185,BPQ030,"{Were you/Was SP} told on 2 or more different visits that {you/s/he} had hypertension, also called high blood pressure?",BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
186,BPQ040A,"Because of {your/SP's} (high blood pressure/hypertension), {have you/has s/he} ever been told to . . . take prescribed medicine?",BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
187,BPQ050A,HELP AVAILABLE (Are you/Is SP) now taking prescribed medicine,BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
188,BPQ052,{Have you/Has SP} ever been told by a doctor or other health professional that {you have/s/he has} prehypertension?,BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
189,BPQ057,{Have you/Has SP} ever been told by a doctor or other health professional that {you have/s/he has} high normal blood pressure or borderline hypertension?,BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
190,BPQ060,{Have you/Has SP} ever had {your/his/her} blood cholesterol checked?,BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
191,BPQ070,About how long has it been since {you/SP} last had {your/his/her} blood cholesterol checked?  Has it been...,BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
192,BPQ080,{Have you/Has SP} ever been told by a doctor or other health professional that {your/his/her} blood cholesterol level was high?,BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
193,BPQ090A,"To lower (your/his/her) blood cholesterol, (have/has) (you/SP) ever been told by a doctor or other health professional... to eat fewer high fat or high cholesterol foods?",BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
194,BPQ090B,"[To lower (your/his/her) blood cholesterol, (have/has) (you/SP) ever been told by a doctor or other health professional]... to control (your/his/her) weight or lose weight?",BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
195,BPQ090C,"[To lower (your/his/her) blood cholesterol, (have/has) (you/SP) ever been told by a doctor or other health professional]... to increase (your/his/her) physical activity or exercise?",BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
196,BPQ090D,"[To lower (your/his/her) blood cholesterol, (have/has) (you/SP) ever been told by a doctor or other health professional]... to take prescribed medicine?",BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
197,BPQ100A,(Are you/Is SP) now following this advice to eat fewer high fat or high cholesterol foods?,BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
198,BPQ100B,(Are you/Is SP) now following this advice to control (your/his/her) weight or lose weight?,BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
199,BPQ100C,(Are you/Is SP) now following this advice to increase (your/his/her) physical activity or exercise?,BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
200,BPQ100D,(Are you/Is SP) now following this advice to take prescribed medicine?,BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
201,SEQN,Respondent sequence number.,BPQ_E,Blood Pressure & Cholesterol,2007,2008,Questionnaire,None
202,CDQ001,{Have you/Has SP} ever had any pain or discomfort in {your/her/his} chest?,CDQ_E,Cardiovascular Health,2007,2008,Questionnaire,None
203,CDQ002,{Do you/Does she/Does he} get it when {you/she/he} walk uphill or hurry?,CDQ_E,Cardiovascular Health,2007,2008,Questionnaire,None
204,CDQ003,{Do you/Does she/Does he} get it when {you/she/he} walk at an ordinary pace on level ground?,CDQ_E,Cardiovascular Health,2007,2008,Questionnaire,None
205,CDQ004,What {do you/does she/does he} do if {you/she/he} get it while {you/she/he} are walking?  {Do you/Does she/Does he} stop or slow down or continue at the same pace?,CDQ_E,Cardiovascular Health,2007,2008,Questionnaire,None
206,CDQ005,"If {you/she/he} stand still, what happens to it?  Is the pain or discomfort relieved or not relieved?",CDQ_E,Cardiovascular Health,2007,2008,Questionnaire,None
207,CDQ006,How soon is the pain relieved?  Would you say...,CDQ_E,Cardiovascular Health,2007,2008,Questionnaire,None
208,CDQ008,Have {you/she/he} ever had a severe pain across the front of {your/her/his} chest lasting for half an hour or more?,CDQ_E,Cardiovascular Health,2007,2008,Questionnaire,None
209,CDQ009A,Please look at this card and show me where the pain or discomfort is located.,CDQ_E,Cardiovascular Health,2007,2008,Questionnaire,None
210,CDQ009B,Please look at this card and show me where the pain or discomfort is located.,CDQ_E,Cardiovascular Health,2007,2008,Questionnaire,None
211,CDQ009C,Please look at this card and show me where the pain or discomfort is located.,CDQ_E,Cardiovascular Health,2007,2008,Questionnaire,None
212,CDQ009D,Please look at this card and show me where the pain or discomfort is located.,CDQ_E,Cardiovascular Health,2007,2008,Questionnaire,None
213,CDQ009E,Please look at this card and show me where the pain or discomfort is located.,CDQ_E,Cardiovascular Health,2007,2008,Questionnaire,None
214,CDQ009F,Please look at this card and show me where the pain or discomfort is located.,CDQ_E,Cardiovascular Health,2007,2008,Questionnaire,None
215,CDQ009G,Please look at this card and show me where the pain or discomfort is located.,CDQ_E,Cardiovascular Health,2007,2008,Questionnaire,None
216,CDQ009H,Please look at this card and show me where the pain or discomfort is located.,CDQ_E,Cardiovascular Health,2007,2008,Questionnaire,None
217,CDQ010,{Have you/Has SP} had shortness of breath either when hurrying on the level or walking up a slight hill?,CDQ_E,Cardiovascular Health,2007,2008,Questionnaire,None
218,SEQN,Respondent sequence number.,CDQ_E,Cardiovascular Health,2007,2008,Questionnaire,None
219,FDACODE1,FDA/NDC therapeutic drug class codes,RXQ_RX,Prescription Medications,1999,2000,Questionnaire,None
220,FDACODE2,FDA/NDC therapeutic drug class codes,RXQ_RX,Prescription Medications,1999,2000,Questionnaire,None
221,FDACODE3,FDA/NDC therapeutic drug class codes,RXQ_RX,Prescription Medications,1999,2000,Questionnaire,None
222,FDACODE4,FDA/NDC therapeutic drug class codes,RXQ_RX,Prescription Medications,1999,2000,Questionnaire,None
223,FDACODE5,FDA/NDC therapeutic drug class codes,RXQ_RX,Prescription Medications,1999,2000,Questionnaire,None
224,FDACODE6,FDA/NDC therapeutic drug class codes,RXQ_RX,Prescription Medications,1999,2000,Questionnaire,None
225,NHCODE,Generic ingredient code,RXQ_RX,Prescription Medications,1999,2000,Questionnaire,None
226,RXD030,"In the past month, {have you/has SP} used or taken medication for which a prescription is needed?  Do not include prescription vitamins or minerals you may have already told me about.",RXQ_RX,Prescription Medications,1999,2000,Questionnaire,None
227,RXD240B,Standard generic ingredient name,RXQ_RX,Prescription Medications,1999,2000,Questionnaire,None
228,RXD260,For how long {have/has} {you/SP} been using or taking {PRODUCT NAME}? (days),RXQ_RX,Prescription Medications,1999,2000,Questionnaire,None
229,RXD295,The number of prescription medicines reported,RXQ_RX,Prescription Medications,1999,2000,Questionnaire,None
230,RXDDRGID,Generic drug code,RXQ_RX,Prescription Medications,1999,2000,Questionnaire,None
231,RXQ250,Prescription container seen by interviewer,RXQ_RX,Prescription Medications,1999,2000,Questionnaire,None
232,RXQ280,How many canisters of {PRODUCT NAME} {have you/has SP} used in the past month?  Would you say . . .,RXQ_RX,Prescription Medications,1999,2000,Questionnaire,None
233,SEQN,Respondent sequence number.,RXQ_RX,Prescription Medications,1999,2000,Questionnaire,None
234,ECD010,First I have some questions about {SP NAME's} birth. How old was {SP NAME's} biological mother when {s/he} was born?,ECQ_E,Early Childhood,2007,2008,Questionnaire,None
235,ECD070A,How much did {SP NAME} weigh at birth?,ECQ_E,Early Childhood,2007,2008,Questionnaire,None
236,ECD070B,How much did {SP NAME} weigh at birth?,ECQ_E,Early Childhood,2007,2008,Questionnaire,None
237,ECQ020,Did {SP NAME's} biological mother smoke at any time while she was pregnant with {him/her}?,ECQ_E,Early Childhood,2007,2008,Questionnaire,None
238,ECQ030,"At any time during the pregnancy, did {SP NAME's} biological mother quit or refrain from smoking for the rest of the pregnancy?",ECQ_E,Early Childhood,2007,2008,Questionnaire,None
239,ECQ040,About what month of the pregnancy did {SP NAME's} biological mother stop smoking?,ECQ_E,Early Childhood,2007,2008,Questionnaire,None
240,ECQ060,"Did {SP NAME} receive any newborn care in an intensive care unit, premature nursery, or any other type of special care facility?",ECQ_E,Early Childhood,2007,2008,Questionnaire,None
241,ECQ080,Did {SP NAME} weigh . . .,ECQ_E,Early Childhood,2007,2008,Questionnaire,None
242,ECQ090,Did {SP NAME} weigh . . .,ECQ_E,Early Childhood,2007,2008,Questionnaire,None
243,ECQ150,Are you now doing anything to help {SP} control {his/her} weight?,ECQ_E,Early Childhood,2007,2008,Questionnaire,None
244,FSQ121,Is {SP} now attending {Head Start/Early Head Start}?,ECQ_E,Early Childhood,2007,2008,Questionnaire,None
245,MCQ080E,Has a doctor or health professional ever told you that {SP} was overweight?,ECQ_E,Early Childhood,2007,2008,Questionnaire,None
246,SEQN,Respondent sequence number.,ECQ_E,Early Childhood,2007,2008,Questionnaire,None
247,WHQ030E,Do you consider {SP} now to be . . .,ECQ_E,Early Childhood,2007,2008,Questionnaire,None
248,HSAQUEX,Source of Health Status Data,HSQ_E,Current Health Status,2007,2008,Questionnaire,None
249,HSD010,{First/Next} I have some general questions about {your/SP's} health.  Would you say {your/SP's} health in general is . . .,HSQ_E,Current Health Status,2007,2008,Questionnaire,None
250,HSQ470,"The next set are of questions are about {your/SP's} recent health during the 30 days outlined on the calendar.  Thinking about {your/SP's} physical health, which includes physical illness and injury, for how many days during the past 30 days was {your/his/her} physical health not good?",HSQ_E,Current Health Status,2007,2008,Questionnaire,None
251,HSQ480,"Now thinking about {your/SP's} mental health, which includes stress, depression, and problems with emotions, for how many days during the past 30 days was {your/his/her} mental health not good?",HSQ_E,Current Health Status,2007,2008,Questionnaire,None
252,HSQ490,"During the past 30 days, for about how many days did poor physical or mental health keep {you/SP} from doing {your/his/her} usual activities, such as self-care, work, school or recreation?",HSQ_E,Current Health Status,2007,2008,Questionnaire,None
253,HSQ493,"During the past 30 days, for about how many days did pain make it hard for {you/SP} to do {your/his/her} usual activities, such as self-care, work, or recreation?",HSQ_E,Current Health Status,2007,2008,Questionnaire,None
